practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
55,76,1,0.23931566428755877,-0.9709418174260518,5388,1,7,England
55,82,1,-0.46472317204376784,-0.8854560256532102,5388,1,7,England
56,27,1,-0.12053668025532283,-0.992708874098054,4348,4,6,England
56,28,1,-0.23931566428755743,-0.9709418174260521,4348,4,6,England
56,32,1,-0.663122658240795,-0.7485107481711013,4348,4,6,England
56,36,1,-0.9350162426854147,-0.3546048870425359,4348,4,6,England
56,38,1,-0.992708874098054,-0.12053668025532357,4348,4,6,England
56,44,1,-0.822983865893657,0.5680647467311548,4348,4,6,England
56,50,1,-0.2393156642875578,0.970941817426052,4348,4,6,England
56,54,1,0.23931566428755732,0.9709418174260521,4348,4,6,England
56,55,1,0.3546048870425355,0.9350162426854148,4348,4,6,England
56,57,1,0.5680647467311555,0.8229838658936566,4348,4,6,England
56,62,1,0.9350162426854147,0.354604887042536,4348,4,6,England
56,64,1,0.9927088740980539,0.12053668025532369,4348,4,6,England
56,67,1,0.9709418174260519,-0.23931566428755813,4348,4,6,England
56,70,1,0.8229838658936571,-0.5680647467311547,4348,4,6,England
56,71,1,0.7485107481711012,-0.6631226582407952,4348,4,6,England
56,73,1,0.5680647467311568,-0.8229838658936557,4348,4,6,England
56,81,1,-0.3546048870425354,-0.93501624268541494,4348,4,6,England
59,27,1,-0.12053668025532283,-0.992708874098054,5953,4,17,England
59,37,1,-0.970941817426052,-0.23931566428755774,5953,4,17,England
59,39,2,-1,-1.836909530733566e-16,5953,4,17,England
59,45,1,-0.7485107481711011,0.6631226582407952,5953,4,17,England
59,64,1,0.9927088740980539,0.12053668025532369,5953,4,17,England
59,66,2,0.992708874098054,-0.12053668025532309,5953,4,17,England
60,24,3,0.23931566428755768,-0.970941817426052,6961,4,5,England
60,27,2,-0.12053668025532283,-0.992708874098054,6961,4,5,England
60,28,1,-0.23931566428755743,-0.9709418174260521,6961,4,5,England
60,29,2,-0.3546048870425356,-0.9350162426854148,6961,4,5,England
60,31,1,-0.5680647467311556,-0.8229838658936565,6961,4,5,England
60,49,1,-0.35460488704253595,0.9350162426854147,6961,4,5,England
62,35,2,-0.8854560256532096,-0.4647231720437691,16537,3,10,England
62,36,4,-0.9350162426854147,-0.3546048870425359,16537,3,10,England
62,43,1,-0.8854560256532101,0.464723172043768,16537,3,10,England
62,44,1,-0.822983865893657,0.5680647467311548,16537,3,10,England
62,45,2,-0.7485107481711011,0.6631226582407952,16537,3,10,England
62,46,1,-0.6631226582407955,0.7485107481711007,16537,3,10,England
62,55,1,0.3546048870425355,0.9350162426854148,16537,3,10,England
62,57,1,0.5680647467311555,0.8229838658936566,16537,3,10,England
62,58,1,0.6631226582407952,0.7485107481711011,16537,3,10,England
62,59,2,0.7485107481711007,0.6631226582407956,16537,3,10,England
62,60,1,0.8229838658936558,0.5680647467311567,16537,3,10,England
62,63,1,0.970941817426052,0.23931566428755785,16537,3,10,England
62,70,1,0.8229838658936571,-0.5680647467311547,16537,3,10,England
62,71,2,0.7485107481711012,-0.6631226582407952,16537,3,10,England
62,72,2,0.6631226582407956,-0.7485107481711006,16537,3,10,England
62,73,2,0.5680647467311568,-0.8229838658936557,16537,3,10,England
62,74,1,0.4647231720437685,-0.8854560256532099,16537,3,10,England
62,75,1,0.35460488704253607,-0.9350162426854146,16537,3,10,England
62,76,1,0.23931566428755877,-0.9709418174260518,16537,3,10,England
62,77,2,0.12053668025532287,-0.992708874098054,16537,3,10,England
62,79,1,-0.12053668025532391,-0.9927088740980539,16537,3,10,England
62,80,2,-0.23931566428755807,-0.9709418174260519,16537,3,10,England
62,81,1,-0.3546048870425354,-0.93501624268541494,16537,3,10,England
62,85,1,-0.7485107481711006,-0.6631226582407957,16537,3,10,England
63,24,1,0.23931566428755768,-0.970941817426052,10933,2,7,England
63,25,2,0.12053668025532308,-0.992708874098054,10933,2,7,England
63,26,3,-3.216285744678249e-16,-1,10933,2,7,England
63,27,1,-0.12053668025532283,-0.992708874098054,10933,2,7,England
63,28,2,-0.23931566428755743,-0.9709418174260521,10933,2,7,England
63,29,3,-0.3546048870425356,-0.9350162426854148,10933,2,7,England
63,31,1,-0.5680647467311556,-0.8229838658936565,10933,2,7,England
63,33,1,-0.7485107481711011,-0.6631226582407952,10933,2,7,England
63,34,2,-0.8229838658936564,-0.5680647467311559,10933,2,7,England
63,35,2,-0.8854560256532096,-0.4647231720437691,10933,2,7,England
63,36,3,-0.9350162426854147,-0.3546048870425359,10933,2,7,England
63,38,2,-0.992708874098054,-0.12053668025532357,10933,2,7,England
63,39,3,-1,-1.836909530733566e-16,10933,2,7,England
63,40,2,-0.992708874098054,0.1205366802553232,10933,2,7,England
63,43,2,-0.8854560256532101,0.464723172043768,10933,2,7,England
63,46,1,-0.6631226582407955,0.7485107481711007,10933,2,7,England
63,49,1,-0.35460488704253595,0.9350162426854147,10933,2,7,England
63,50,1,-0.2393156642875578,0.970941817426052,10933,2,7,England
63,52,1,6.432571489356498e-16,1,10933,2,7,England
63,58,1,0.6631226582407952,0.7485107481711011,10933,2,7,England
63,60,1,0.8229838658936558,0.5680647467311567,10933,2,7,England
68,64,2,0.9927088740980539,0.12053668025532369,15602,2,9,England
68,65,4,1,3.061515884555943e-16,15602,2,9,England
68,67,1,0.9709418174260519,-0.23931566428755813,15602,2,9,England
68,68,3,0.9350162426854148,-0.35460488704253545,15602,2,9,England
68,71,1,0.7485107481711012,-0.6631226582407952,15602,2,9,England
68,72,1,0.6631226582407956,-0.7485107481711006,15602,2,9,England
68,73,1,0.5680647467311568,-0.8229838658936557,15602,2,9,England
68,74,2,0.4647231720437685,-0.8854560256532099,15602,2,9,England
68,75,4,0.35460488704253607,-0.9350162426854146,15602,2,9,England
68,76,1,0.23931566428755877,-0.9709418174260518,15602,2,9,England
68,77,3,0.12053668025532287,-0.992708874098054,15602,2,9,England
68,78,2,3.673819061467132e-16,-1,15602,2,9,England
68,80,2,-0.23931566428755807,-0.9709418174260519,15602,2,9,England
69,31,2,-0.5680647467311556,-0.8229838658936565,14934,1,8,England
69,34,1,-0.8229838658936564,-0.5680647467311559,14934,1,8,England
69,35,1,-0.8854560256532096,-0.4647231720437691,14934,1,8,England
69,36,2,-0.9350162426854147,-0.3546048870425359,14934,1,8,England
69,37,3,-0.970941817426052,-0.23931566428755774,14934,1,8,England
69,39,2,-1,-1.836909530733566e-16,14934,1,8,England
69,40,2,-0.992708874098054,0.1205366802553232,14934,1,8,England
69,42,1,-0.9350162426854148,0.35460488704253557,14934,1,8,England
69,44,1,-0.822983865893657,0.5680647467311548,14934,1,8,England
69,45,1,-0.7485107481711011,0.6631226582407952,14934,1,8,England
69,46,2,-0.6631226582407955,0.7485107481711007,14934,1,8,England
69,48,2,-0.4647231720437684,0.88545602565321,14934,1,8,England
69,53,1,0.12053668025532314,0.992708874098054,14934,1,8,England
69,54,1,0.23931566428755732,0.9709418174260521,14934,1,8,England
69,56,1,0.46472317204376795,0.8854560256532102,14934,1,8,England
69,57,2,0.5680647467311555,0.8229838658936566,14934,1,8,England
69,59,1,0.7485107481711007,0.6631226582407956,14934,1,8,England
69,60,1,0.8229838658936558,0.5680647467311567,14934,1,8,England
69,61,1,0.8854560256532099,0.46472317204376845,14934,1,8,England
69,62,1,0.9350162426854147,0.354604887042536,14934,1,8,England
69,64,1,0.9927088740980539,0.12053668025532369,14934,1,8,England
69,67,3,0.9709418174260519,-0.23931566428755813,14934,1,8,England
69,69,1,0.8854560256532102,-0.4647231720437679,14934,1,8,England
