practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile
33,84,1,-0.6631226582407951,-0.7485107481711012,12010,2
33,85,1,-0.7485107481711006,-0.6631226582407957,12010,2
33,86,1,-0.8229838658936557,-0.5680647467311568,12010,2
33,87,1,-0.885456025653209,-0.4647231720437701,12010,2
33,88,2,-0.935016242685414,-0.3546048870425378,12010,2
33,92,1,-0.9927088740980541,0.12053668025532208,12010,2
33,93,2,-0.9709418174260523,0.23931566428755627,12010,2
40,18,1,0.8229838658936565,-0.5680647467311557,5384,4
40,19,1,0.7485107481711013,-0.663122658240795,5384,4
40,24,1,0.23931566428755768,-0.970941817426052,5384,4
40,25,1,0.12053668025532308,-0.992708874098054,5384,4
40,26,1,-3.216285744678249e-16,-1,5384,4
40,28,2,-0.23931566428755743,-0.9709418174260521,5384,4
40,30,1,-0.46472317204376806,-0.8854560256532101,5384,4
40,31,2,-0.5680647467311556,-0.8229838658936565,5384,4
40,32,1,-0.663122658240795,-0.7485107481711013,5384,4
40,33,1,-0.7485107481711011,-0.6631226582407952,5384,4
40,34,1,-0.8229838658936564,-0.5680647467311559,5384,4
40,35,1,-0.8854560256532096,-0.4647231720437691,5384,4
40,36,1,-0.9350162426854147,-0.3546048870425359,5384,4
40,39,1,-1,-1.836909530733566e-16,5384,4
40,40,2,-0.992708874098054,0.1205366802553232,5384,4
40,42,2,-0.9350162426854148,0.35460488704253557,5384,4
40,45,3,-0.7485107481711011,0.6631226582407952,5384,4
40,47,2,-0.5680647467311559,0.8229838658936564,5384,4
40,48,2,-0.4647231720437684,0.88545602565321,5384,4
40,49,1,-0.35460488704253595,0.9350162426854147,5384,4
40,50,2,-0.2393156642875578,0.970941817426052,5384,4
40,51,3,-0.12053668025532363,0.992708874098054,5384,4
40,53,1,0.12053668025532314,0.992708874098054,5384,4
40,54,1,0.23931566428755732,0.9709418174260521,5384,4
40,57,1,0.5680647467311555,0.8229838658936566,5384,4
40,59,1,0.7485107481711007,0.6631226582407956,5384,4
40,60,2,0.8229838658936558,0.5680647467311567,5384,4
40,61,1,0.8854560256532099,0.46472317204376845,5384,4
40,62,1,0.9350162426854147,0.354604887042536,5384,4
40,63,2,0.970941817426052,0.23931566428755785,5384,4
40,64,3,0.9927088740980539,0.12053668025532369,5384,4
40,65,2,1,3.061515884555943e-16,5384,4
40,67,3,0.9709418174260519,-0.23931566428755813,5384,4
40,68,2,0.9350162426854148,-0.35460488704253545,5384,4
40,69,2,0.8854560256532102,-0.4647231720437679,5384,4
40,70,2,0.8229838658936571,-0.5680647467311547,5384,4
40,71,1,0.7485107481711012,-0.6631226582407952,5384,4
40,72,1,0.6631226582407956,-0.7485107481711006,5384,4
40,73,1,0.5680647467311568,-0.8229838658936557,5384,4
40,74,1,0.4647231720437685,-0.8854560256532099,5384,4
40,75,2,0.35460488704253607,-0.9350162426854146,5384,4
40,76,1,0.23931566428755877,-0.9709418174260518,5384,4
40,77,3,0.12053668025532287,-0.992708874098054,5384,4
40,78,2,3.673819061467132e-16,-1,5384,4
40,81,1,-0.3546048870425354,-0.93501624268541494,5384,4
40,86,1,-0.8229838658936557,-0.5680647467311568,5384,4
40,103,1,-0.12053668025532475,0.9927088740980538,5384,4
41,21,1,0.5680647467311558,-0.8229838658936564,3278,3
41,54,1,0.23931566428755732,0.9709418174260521,3278,3
41,65,1,1,3.061515884555943e-16,3278,3
41,73,2,0.5680647467311568,-0.8229838658936557,3278,3
41,76,1,0.23931566428755877,-0.9709418174260518,3278,3
41,79,1,-0.12053668025532391,-0.9927088740980539,3278,3
41,80,1,-0.23931566428755807,-0.9709418174260519,3278,3
41,83,1,-0.5680647467311561,-0.8229838658936561,3278,3
41,87,1,-0.885456025653209,-0.4647231720437701,3278,3
42,18,1,0.8229838658936565,-0.5680647467311557,13783,4
42,19,3,0.7485107481711013,-0.663122658240795,13783,4
42,20,2,0.6631226582407952,-0.7485107481711012,13783,4
42,21,1,0.5680647467311558,-0.8229838658936564,13783,4
42,22,1,0.46472317204376906,-0.8854560256532096,13783,4
42,23,2,0.35460488704253584,-0.9350162426854147,13783,4
42,24,2,0.23931566428755768,-0.970941817426052,13783,4
42,25,1,0.12053668025532308,-0.992708874098054,13783,4
42,26,1,-3.216285744678249e-16,-1,13783,4
42,27,4,-0.12053668025532283,-0.992708874098054,13783,4
42,28,1,-0.23931566428755743,-0.9709418174260521,13783,4
42,29,4,-0.3546048870425356,-0.9350162426854148,13783,4
42,30,2,-0.46472317204376806,-0.8854560256532101,13783,4
42,31,2,-0.5680647467311556,-0.8229838658936565,13783,4
42,32,1,-0.663122658240795,-0.7485107481711013,13783,4
42,33,3,-0.7485107481711011,-0.6631226582407952,13783,4
42,34,2,-0.8229838658936564,-0.5680647467311559,13783,4
42,35,1,-0.8854560256532096,-0.4647231720437691,13783,4
42,36,4,-0.9350162426854147,-0.3546048870425359,13783,4
42,37,4,-0.970941817426052,-0.23931566428755774,13783,4
42,38,2,-0.992708874098054,-0.12053668025532357,13783,4
42,39,1,-1,-1.836909530733566e-16,13783,4
42,40,4,-0.992708874098054,0.1205366802553232,13783,4
42,41,4,-0.9709418174260521,0.23931566428755738,13783,4
42,42,4,-0.9350162426854148,0.35460488704253557,13783,4
42,43,3,-0.8854560256532101,0.464723172043768,13783,4
42,44,1,-0.822983865893657,0.5680647467311548,13783,4
42,45,1,-0.7485107481711011,0.6631226582407952,13783,4
42,46,4,-0.6631226582407955,0.7485107481711007,13783,4
42,47,3,-0.5680647467311559,0.8229838658936564,13783,4
42,48,2,-0.4647231720437684,0.88545602565321,13783,4
42,49,1,-0.35460488704253595,0.9350162426854147,13783,4
42,50,2,-0.2393156642875578,0.970941817426052,13783,4
42,51,1,-0.12053668025532363,0.992708874098054,13783,4
42,53,3,0.12053668025532314,0.992708874098054,13783,4
42,54,2,0.23931566428755732,0.9709418174260521,13783,4
42,55,3,0.3546048870425355,0.9350162426854148,13783,4
42,56,2,0.46472317204376795,0.8854560256532102,13783,4
42,57,1,0.5680647467311555,0.8229838658936566,13783,4
42,58,2,0.6631226582407952,0.7485107481711011,13783,4
42,59,2,0.7485107481711007,0.6631226582407956,13783,4
42,60,3,0.8229838658936558,0.5680647467311567,13783,4
42,61,5,0.8854560256532099,0.46472317204376845,13783,4
42,62,4,0.9350162426854147,0.354604887042536,13783,4
42,63,3,0.970941817426052,0.23931566428755785,13783,4
42,64,1,0.9927088740980539,0.12053668025532369,13783,4
42,65,3,1,3.061515884555943e-16,13783,4
42,66,2,0.992708874098054,-0.12053668025532309,13783,4
42,67,1,0.9709418174260519,-0.23931566428755813,13783,4
42,68,3,0.9350162426854148,-0.35460488704253545,13783,4
42,69,3,0.8854560256532102,-0.4647231720437679,13783,4
42,71,1,0.7485107481711012,-0.6631226582407952,13783,4
42,72,1,0.6631226582407956,-0.7485107481711006,13783,4
42,73,2,0.5680647467311568,-0.8229838658936557,13783,4
42,74,3,0.4647231720437685,-0.8854560256532099,13783,4
42,75,2,0.35460488704253607,-0.9350162426854146,13783,4
42,76,3,0.23931566428755877,-0.9709418174260518,13783,4
42,77,2,0.12053668025532287,-0.992708874098054,13783,4
42,78,1,3.673819061467132e-16,-1,13783,4
42,79,3,-0.12053668025532391,-0.9927088740980539,13783,4
42,80,4,-0.23931566428755807,-0.9709418174260519,13783,4
42,81,3,-0.3546048870425354,-0.93501624268541494,13783,4
42,82,2,-0.46472317204376784,-0.8854560256532102,13783,4
42,83,2,-0.5680647467311561,-0.8229838658936561,13783,4
42,84,2,-0.6631226582407951,-0.7485107481711012,13783,4
42,85,3,-0.7485107481711006,-0.6631226582407957,13783,4
42,86,2,-0.8229838658936557,-0.5680647467311568,13783,4
42,87,2,-0.885456025653209,-0.4647231720437701,13783,4
48,13,2,1,-1.6081428723391245e-16,9463,2
48,15,1,0.9709418174260521,-0.2393156642875575,9463,2
48,18,2,0.8229838658936565,-0.5680647467311557,9463,2
48,19,2,0.7485107481711013,-0.663122658240795,9463,2
48,20,1,0.6631226582407952,-0.7485107481711012,9463,2
48,21,1,0.5680647467311558,-0.8229838658936564,9463,2
48,22,1,0.46472317204376906,-0.8854560256532096,9463,2
48,23,2,0.35460488704253584,-0.9350162426854147,9463,2
48,25,2,0.12053668025532308,-0.992708874098054,9463,2
48,26,3,-3.216285744678249e-16,-1,9463,2
48,27,3,-0.12053668025532283,-0.992708874098054,9463,2
48,28,1,-0.23931566428755743,-0.9709418174260521,9463,2
48,29,1,-0.3546048870425356,-0.9350162426854148,9463,2
48,30,2,-0.46472317204376806,-0.8854560256532101,9463,2
48,31,1,-0.5680647467311556,-0.8229838658936565,9463,2
48,34,1,-0.8229838658936564,-0.5680647467311559,9463,2
48,35,2,-0.8854560256532096,-0.4647231720437691,9463,2
48,36,1,-0.9350162426854147,-0.3546048870425359,9463,2
48,37,1,-0.970941817426052,-0.23931566428755774,9463,2
48,38,2,-0.992708874098054,-0.12053668025532357,9463,2
48,39,2,-1,-1.836909530733566e-16,9463,2
48,40,2,-0.992708874098054,0.1205366802553232,9463,2
48,41,2,-0.9709418174260521,0.23931566428755738,9463,2
48,42,2,-0.9350162426854148,0.35460488704253557,9463,2
48,43,3,-0.8854560256532101,0.464723172043768,9463,2
48,44,1,-0.822983865893657,0.5680647467311548,9463,2
48,45,2,-0.7485107481711011,0.6631226582407952,9463,2
48,46,4,-0.6631226582407955,0.7485107481711007,9463,2
48,47,2,-0.5680647467311559,0.8229838658936564,9463,2
48,48,3,-0.4647231720437684,0.88545602565321,9463,2
48,49,3,-0.35460488704253595,0.9350162426854147,9463,2
48,50,3,-0.2393156642875578,0.970941817426052,9463,2
48,51,1,-0.12053668025532363,0.992708874098054,9463,2
48,52,1,6.432571489356498e-16,1,9463,2
48,53,2,0.12053668025532314,0.992708874098054,9463,2
48,54,1,0.23931566428755732,0.9709418174260521,9463,2
48,55,3,0.3546048870425355,0.9350162426854148,9463,2
48,56,2,0.46472317204376795,0.8854560256532102,9463,2
48,57,2,0.5680647467311555,0.8229838658936566,9463,2
48,58,5,0.6631226582407952,0.7485107481711011,9463,2
48,59,2,0.7485107481711007,0.6631226582407956,9463,2
48,60,3,0.8229838658936558,0.5680647467311567,9463,2
48,61,2,0.8854560256532099,0.46472317204376845,9463,2
48,62,2,0.9350162426854147,0.354604887042536,9463,2
48,63,4,0.970941817426052,0.23931566428755785,9463,2
48,64,3,0.9927088740980539,0.12053668025532369,9463,2
48,65,3,1,3.061515884555943e-16,9463,2
48,66,4,0.992708874098054,-0.12053668025532309,9463,2
48,68,1,0.9350162426854148,-0.35460488704253545,9463,2
48,69,1,0.8854560256532102,-0.4647231720437679,9463,2
48,70,1,0.8229838658936571,-0.5680647467311547,9463,2
48,71,1,0.7485107481711012,-0.6631226582407952,9463,2
48,72,1,0.6631226582407956,-0.7485107481711006,9463,2
48,73,1,0.5680647467311568,-0.8229838658936557,9463,2
48,74,1,0.4647231720437685,-0.8854560256532099,9463,2
48,75,1,0.35460488704253607,-0.9350162426854146,9463,2
48,76,2,0.23931566428755877,-0.9709418174260518,9463,2
48,77,2,0.12053668025532287,-0.992708874098054,9463,2
48,78,3,3.673819061467132e-16,-1,9463,2
48,79,2,-0.12053668025532391,-0.9927088740980539,9463,2
48,80,1,-0.23931566428755807,-0.9709418174260519,9463,2
48,84,3,-0.6631226582407951,-0.7485107481711012,9463,2
48,85,1,-0.7485107481711006,-0.6631226582407957,9463,2
48,86,2,-0.8229838658936557,-0.5680647467311568,9463,2
48,97,1,-0.7485107481711012,0.6631226582407951,9463,2
52,19,2,0.7485107481711013,-0.663122658240795,3566,4
52,21,1,0.5680647467311558,-0.8229838658936564,3566,4
52,23,2,0.35460488704253584,-0.9350162426854147,3566,4
52,24,1,0.23931566428755768,-0.970941817426052,3566,4
52,26,1,-3.216285744678249e-16,-1,3566,4
52,28,1,-0.23931566428755743,-0.9709418174260521,3566,4
52,29,1,-0.3546048870425356,-0.9350162426854148,3566,4
52,30,1,-0.46472317204376806,-0.8854560256532101,3566,4
52,36,1,-0.9350162426854147,-0.3546048870425359,3566,4
52,37,1,-0.970941817426052,-0.23931566428755774,3566,4
52,39,1,-1,-1.836909530733566e-16,3566,4
52,41,1,-0.9709418174260521,0.23931566428755738,3566,4
52,42,2,-0.9350162426854148,0.35460488704253557,3566,4
52,50,1,-0.2393156642875578,0.970941817426052,3566,4
52,51,1,-0.12053668025532363,0.992708874098054,3566,4
52,59,1,0.7485107481711007,0.6631226582407956,3566,4
52,62,1,0.9350162426854147,0.354604887042536,3566,4
52,63,1,0.970941817426052,0.23931566428755785,3566,4
52,69,2,0.8854560256532102,-0.4647231720437679,3566,4
52,70,1,0.8229838658936571,-0.5680647467311547,3566,4
52,71,2,0.7485107481711012,-0.6631226582407952,3566,4
52,72,2,0.6631226582407956,-0.7485107481711006,3566,4
52,76,1,0.23931566428755877,-0.9709418174260518,3566,4
52,77,1,0.12053668025532287,-0.992708874098054,3566,4
52,80,1,-0.23931566428755807,-0.9709418174260519,3566,4
52,81,1,-0.3546048870425354,-0.93501624268541494,3566,4
52,82,1,-0.46472317204376784,-0.8854560256532102,3566,4
52,83,1,-0.5680647467311561,-0.8229838658936561,3566,4
52,85,1,-0.7485107481711006,-0.6631226582407957,3566,4
52,87,1,-0.885456025653209,-0.4647231720437701,3566,4
54,7,1,0.7485107481711011,0.6631226582407953,10034,1
54,18,1,0.8229838658936565,-0.5680647467311557,10034,1
54,19,1,0.7485107481711013,-0.663122658240795,10034,1
54,21,1,0.5680647467311558,-0.8229838658936564,10034,1
54,22,1,0.46472317204376906,-0.8854560256532096,10034,1
54,23,1,0.35460488704253584,-0.9350162426854147,10034,1
54,25,1,0.12053668025532308,-0.992708874098054,10034,1
54,26,1,-3.216285744678249e-16,-1,10034,1
54,27,1,-0.12053668025532283,-0.992708874098054,10034,1
54,28,1,-0.23931566428755743,-0.9709418174260521,10034,1
54,29,1,-0.3546048870425356,-0.9350162426854148,10034,1
54,31,1,-0.5680647467311556,-0.8229838658936565,10034,1
54,32,3,-0.663122658240795,-0.7485107481711013,10034,1
54,33,2,-0.7485107481711011,-0.6631226582407952,10034,1
54,34,2,-0.8229838658936564,-0.5680647467311559,10034,1
54,36,1,-0.9350162426854147,-0.3546048870425359,10034,1
54,37,1,-0.970941817426052,-0.23931566428755774,10034,1
54,38,1,-0.992708874098054,-0.12053668025532357,10034,1
54,39,2,-1,-1.836909530733566e-16,10034,1
54,40,1,-0.992708874098054,0.1205366802553232,10034,1
54,41,2,-0.9709418174260521,0.23931566428755738,10034,1
54,42,2,-0.9350162426854148,0.35460488704253557,10034,1
54,43,1,-0.8854560256532101,0.464723172043768,10034,1
54,44,3,-0.822983865893657,0.5680647467311548,10034,1
54,45,1,-0.7485107481711011,0.6631226582407952,10034,1
54,46,1,-0.6631226582407955,0.7485107481711007,10034,1
54,47,3,-0.5680647467311559,0.8229838658936564,10034,1
54,48,3,-0.4647231720437684,0.88545602565321,10034,1
54,49,3,-0.35460488704253595,0.9350162426854147,10034,1
54,50,2,-0.2393156642875578,0.970941817426052,10034,1
54,51,2,-0.12053668025532363,0.992708874098054,10034,1
54,52,1,6.432571489356498e-16,1,10034,1
54,54,1,0.23931566428755732,0.9709418174260521,10034,1
54,55,2,0.3546048870425355,0.9350162426854148,10034,1
54,56,1,0.46472317204376795,0.8854560256532102,10034,1
54,57,2,0.5680647467311555,0.8229838658936566,10034,1
54,59,1,0.7485107481711007,0.6631226582407956,10034,1
54,60,1,0.8229838658936558,0.5680647467311567,10034,1
54,61,2,0.8854560256532099,0.46472317204376845,10034,1
54,63,2,0.970941817426052,0.23931566428755785,10034,1
54,64,1,0.9927088740980539,0.12053668025532369,10034,1
54,65,2,1,3.061515884555943e-16,10034,1
54,66,2,0.992708874098054,-0.12053668025532309,10034,1
54,68,3,0.9350162426854148,-0.35460488704253545,10034,1
54,70,1,0.8229838658936571,-0.5680647467311547,10034,1
54,71,1,0.7485107481711012,-0.6631226582407952,10034,1
54,72,1,0.6631226582407956,-0.7485107481711006,10034,1
54,74,1,0.4647231720437685,-0.8854560256532099,10034,1
54,75,3,0.35460488704253607,-0.9350162426854146,10034,1
54,76,1,0.23931566428755877,-0.9709418174260518,10034,1
54,77,4,0.12053668025532287,-0.992708874098054,10034,1
54,79,1,-0.12053668025532391,-0.9927088740980539,10034,1
54,80,3,-0.23931566428755807,-0.9709418174260519,10034,1
54,82,1,-0.46472317204376784,-0.8854560256532102,10034,1
54,83,1,-0.5680647467311561,-0.8229838658936561,10034,1
54,84,3,-0.6631226582407951,-0.7485107481711012,10034,1
54,86,2,-0.8229838658936557,-0.5680647467311568,10034,1
54,87,2,-0.885456025653209,-0.4647231720437701,10034,1
57,19,1,0.7485107481711013,-0.663122658240795,14684,4
57,29,1,-0.3546048870425356,-0.9350162426854148,14684,4
57,32,1,-0.663122658240795,-0.7485107481711013,14684,4
57,40,1,-0.992708874098054,0.1205366802553232,14684,4
57,42,1,-0.9350162426854148,0.35460488704253557,14684,4
57,43,1,-0.8854560256532101,0.464723172043768,14684,4
57,46,1,-0.6631226582407955,0.7485107481711007,14684,4
57,48,1,-0.4647231720437684,0.88545602565321,14684,4
57,54,1,0.23931566428755732,0.9709418174260521,14684,4
57,58,1,0.6631226582407952,0.7485107481711011,14684,4
57,61,1,0.8854560256532099,0.46472317204376845,14684,4
57,72,1,0.6631226582407956,-0.7485107481711006,14684,4
57,74,1,0.4647231720437685,-0.8854560256532099,14684,4
57,88,1,-0.935016242685414,-0.3546048870425378,14684,4
58,8,1,0.8229838658936564,0.5680647467311559,12183,5
58,18,1,0.8229838658936565,-0.5680647467311557,12183,5
58,19,2,0.7485107481711013,-0.663122658240795,12183,5
58,20,2,0.6631226582407952,-0.7485107481711012,12183,5
58,22,4,0.46472317204376906,-0.8854560256532096,12183,5
58,23,2,0.35460488704253584,-0.9350162426854147,12183,5
58,24,2,0.23931566428755768,-0.970941817426052,12183,5
58,25,1,0.12053668025532308,-0.992708874098054,12183,5
58,26,3,-3.216285744678249e-16,-1,12183,5
58,28,2,-0.23931566428755743,-0.9709418174260521,12183,5
58,29,1,-0.3546048870425356,-0.9350162426854148,12183,5
58,30,1,-0.46472317204376806,-0.8854560256532101,12183,5
58,31,1,-0.5680647467311556,-0.8229838658936565,12183,5
58,32,1,-0.663122658240795,-0.7485107481711013,12183,5
58,33,3,-0.7485107481711011,-0.6631226582407952,12183,5
58,34,2,-0.8229838658936564,-0.5680647467311559,12183,5
58,35,3,-0.8854560256532096,-0.4647231720437691,12183,5
58,36,2,-0.9350162426854147,-0.3546048870425359,12183,5
58,37,1,-0.970941817426052,-0.23931566428755774,12183,5
58,39,3,-1,-1.836909530733566e-16,12183,5
58,40,3,-0.992708874098054,0.1205366802553232,12183,5
58,41,1,-0.9709418174260521,0.23931566428755738,12183,5
58,42,3,-0.9350162426854148,0.35460488704253557,12183,5
58,43,4,-0.8854560256532101,0.464723172043768,12183,5
58,44,3,-0.822983865893657,0.5680647467311548,12183,5
58,45,2,-0.7485107481711011,0.6631226582407952,12183,5
58,46,5,-0.6631226582407955,0.7485107481711007,12183,5
58,47,1,-0.5680647467311559,0.8229838658936564,12183,5
58,48,3,-0.4647231720437684,0.88545602565321,12183,5
58,49,3,-0.35460488704253595,0.9350162426854147,12183,5
58,50,1,-0.2393156642875578,0.970941817426052,12183,5
58,51,3,-0.12053668025532363,0.992708874098054,12183,5
58,53,1,0.12053668025532314,0.992708874098054,12183,5
58,54,1,0.23931566428755732,0.9709418174260521,12183,5
58,55,1,0.3546048870425355,0.9350162426854148,12183,5
58,56,1,0.46472317204376795,0.8854560256532102,12183,5
58,57,2,0.5680647467311555,0.8229838658936566,12183,5
58,58,4,0.6631226582407952,0.7485107481711011,12183,5
58,59,2,0.7485107481711007,0.6631226582407956,12183,5
58,60,4,0.8229838658936558,0.5680647467311567,12183,5
58,61,3,0.8854560256532099,0.46472317204376845,12183,5
58,62,3,0.9350162426854147,0.354604887042536,12183,5
58,63,3,0.970941817426052,0.23931566428755785,12183,5
58,64,3,0.9927088740980539,0.12053668025532369,12183,5
58,65,4,1,3.061515884555943e-16,12183,5
58,66,2,0.992708874098054,-0.12053668025532309,12183,5
58,67,3,0.9709418174260519,-0.23931566428755813,12183,5
58,68,3,0.9350162426854148,-0.35460488704253545,12183,5
58,69,1,0.8854560256532102,-0.4647231720437679,12183,5
58,70,1,0.8229838658936571,-0.5680647467311547,12183,5
58,71,2,0.7485107481711012,-0.6631226582407952,12183,5
58,72,2,0.6631226582407956,-0.7485107481711006,12183,5
58,73,1,0.5680647467311568,-0.8229838658936557,12183,5
58,74,2,0.4647231720437685,-0.8854560256532099,12183,5
58,75,2,0.35460488704253607,-0.9350162426854146,12183,5
58,76,3,0.23931566428755877,-0.9709418174260518,12183,5
58,77,2,0.12053668025532287,-0.992708874098054,12183,5
58,78,1,3.673819061467132e-16,-1,12183,5
58,79,2,-0.12053668025532391,-0.9927088740980539,12183,5
58,80,4,-0.23931566428755807,-0.9709418174260519,12183,5
58,81,3,-0.3546048870425354,-0.93501624268541494,12183,5
58,82,2,-0.46472317204376784,-0.8854560256532102,12183,5
58,83,3,-0.5680647467311561,-0.8229838658936561,12183,5
58,84,3,-0.6631226582407951,-0.7485107481711012,12183,5
58,85,1,-0.7485107481711006,-0.6631226582407957,12183,5
58,86,5,-0.8229838658936557,-0.5680647467311568,12183,5
58,87,1,-0.885456025653209,-0.4647231720437701,12183,5
58,100,1,-0.4647231720437686,0.8854560256532099,12183,5
61,18,1,0.8229838658936565,-0.5680647467311557,7847,5
61,19,2,0.7485107481711013,-0.663122658240795,7847,5
61,21,2,0.5680647467311558,-0.8229838658936564,7847,5
61,22,1,0.46472317204376906,-0.8854560256532096,7847,5
61,23,2,0.35460488704253584,-0.9350162426854147,7847,5
61,24,3,0.23931566428755768,-0.970941817426052,7847,5
61,26,3,-3.216285744678249e-16,-1,7847,5
61,27,2,-0.12053668025532283,-0.992708874098054,7847,5
61,28,3,-0.23931566428755743,-0.9709418174260521,7847,5
61,29,1,-0.3546048870425356,-0.9350162426854148,7847,5
61,30,3,-0.46472317204376806,-0.8854560256532101,7847,5
61,31,2,-0.5680647467311556,-0.8229838658936565,7847,5
61,32,2,-0.663122658240795,-0.7485107481711013,7847,5
61,33,2,-0.7485107481711011,-0.6631226582407952,7847,5
61,34,1,-0.8229838658936564,-0.5680647467311559,7847,5
61,35,3,-0.8854560256532096,-0.4647231720437691,7847,5
61,36,1,-0.9350162426854147,-0.3546048870425359,7847,5
61,37,1,-0.970941817426052,-0.23931566428755774,7847,5
61,39,1,-1,-1.836909530733566e-16,7847,5
61,40,2,-0.992708874098054,0.1205366802553232,7847,5
61,41,2,-0.9709418174260521,0.23931566428755738,7847,5
61,42,2,-0.9350162426854148,0.35460488704253557,7847,5
61,43,3,-0.8854560256532101,0.464723172043768,7847,5
61,44,3,-0.822983865893657,0.5680647467311548,7847,5
61,45,1,-0.7485107481711011,0.6631226582407952,7847,5
61,46,2,-0.6631226582407955,0.7485107481711007,7847,5
61,47,2,-0.5680647467311559,0.8229838658936564,7847,5
61,49,1,-0.35460488704253595,0.9350162426854147,7847,5
61,50,2,-0.2393156642875578,0.970941817426052,7847,5
61,51,2,-0.12053668025532363,0.992708874098054,7847,5
61,52,1,6.432571489356498e-16,1,7847,5
61,54,3,0.23931566428755732,0.9709418174260521,7847,5
61,55,2,0.3546048870425355,0.9350162426854148,7847,5
61,56,4,0.46472317204376795,0.8854560256532102,7847,5
61,57,4,0.5680647467311555,0.8229838658936566,7847,5
61,58,3,0.6631226582407952,0.7485107481711011,7847,5
61,59,3,0.7485107481711007,0.6631226582407956,7847,5
61,60,2,0.8229838658936558,0.5680647467311567,7847,5
61,61,4,0.8854560256532099,0.46472317204376845,7847,5
61,62,2,0.9350162426854147,0.354604887042536,7847,5
61,63,3,0.970941817426052,0.23931566428755785,7847,5
61,64,3,0.9927088740980539,0.12053668025532369,7847,5
61,65,3,1,3.061515884555943e-16,7847,5
61,67,2,0.9709418174260519,-0.23931566428755813,7847,5
61,68,3,0.9350162426854148,-0.35460488704253545,7847,5
61,70,2,0.8229838658936571,-0.5680647467311547,7847,5
61,71,3,0.7485107481711012,-0.6631226582407952,7847,5
61,72,2,0.6631226582407956,-0.7485107481711006,7847,5
61,74,1,0.4647231720437685,-0.8854560256532099,7847,5
61,75,2,0.35460488704253607,-0.9350162426854146,7847,5
61,76,2,0.23931566428755877,-0.9709418174260518,7847,5
61,77,4,0.12053668025532287,-0.992708874098054,7847,5
61,78,1,3.673819061467132e-16,-1,7847,5
61,79,4,-0.12053668025532391,-0.9927088740980539,7847,5
61,80,1,-0.23931566428755807,-0.9709418174260519,7847,5
61,81,2,-0.3546048870425354,-0.93501624268541494,7847,5
61,82,3,-0.46472317204376784,-0.8854560256532102,7847,5
61,83,1,-0.5680647467311561,-0.8229838658936561,7847,5
61,84,1,-0.6631226582407951,-0.7485107481711012,7847,5
61,85,1,-0.7485107481711006,-0.6631226582407957,7847,5
61,86,2,-0.8229838658936557,-0.5680647467311568,7847,5
61,88,1,-0.935016242685414,-0.3546048870425378,7847,5
61,89,1,-0.9709418174260522,-0.2393156642875571,7847,5
61,93,1,-0.9709418174260523,0.23931566428755627,7847,5
65,11,1,0.970941817426052,0.23931566428755804,13244,1
65,18,1,0.8229838658936565,-0.5680647467311557,13244,1
65,19,1,0.7485107481711013,-0.663122658240795,13244,1
65,20,1,0.6631226582407952,-0.7485107481711012,13244,1
65,23,1,0.35460488704253584,-0.9350162426854147,13244,1
65,26,1,-3.216285744678249e-16,-1,13244,1
65,27,1,-0.12053668025532283,-0.992708874098054,13244,1
65,28,2,-0.23931566428755743,-0.9709418174260521,13244,1
65,29,1,-0.3546048870425356,-0.9350162426854148,13244,1
65,31,1,-0.5680647467311556,-0.8229838658936565,13244,1
65,33,1,-0.7485107481711011,-0.6631226582407952,13244,1
65,35,1,-0.8854560256532096,-0.4647231720437691,13244,1
65,36,3,-0.9350162426854147,-0.3546048870425359,13244,1
65,38,1,-0.992708874098054,-0.12053668025532357,13244,1
65,39,1,-1,-1.836909530733566e-16,13244,1
65,40,1,-0.992708874098054,0.1205366802553232,13244,1
65,43,2,-0.8854560256532101,0.464723172043768,13244,1
65,44,2,-0.822983865893657,0.5680647467311548,13244,1
65,45,3,-0.7485107481711011,0.6631226582407952,13244,1
65,46,3,-0.6631226582407955,0.7485107481711007,13244,1
65,47,1,-0.5680647467311559,0.8229838658936564,13244,1
65,48,1,-0.4647231720437684,0.88545602565321,13244,1
65,50,2,-0.2393156642875578,0.970941817426052,13244,1
65,51,1,-0.12053668025532363,0.992708874098054,13244,1
65,57,1,0.5680647467311555,0.8229838658936566,13244,1
65,59,2,0.7485107481711007,0.6631226582407956,13244,1
65,60,1,0.8229838658936558,0.5680647467311567,13244,1
65,61,1,0.8854560256532099,0.46472317204376845,13244,1
65,63,1,0.970941817426052,0.23931566428755785,13244,1
65,64,1,0.9927088740980539,0.12053668025532369,13244,1
65,65,2,1,3.061515884555943e-16,13244,1
65,67,1,0.9709418174260519,-0.23931566428755813,13244,1
65,68,1,0.9350162426854148,-0.35460488704253545,13244,1
65,69,1,0.8854560256532102,-0.4647231720437679,13244,1
65,70,1,0.8229838658936571,-0.5680647467311547,13244,1
65,71,2,0.7485107481711012,-0.6631226582407952,13244,1
65,73,1,0.5680647467311568,-0.8229838658936557,13244,1
65,74,1,0.4647231720437685,-0.8854560256532099,13244,1
65,75,1,0.35460488704253607,-0.9350162426854146,13244,1
65,77,2,0.12053668025532287,-0.992708874098054,13244,1
65,79,1,-0.12053668025532391,-0.9927088740980539,13244,1
65,80,2,-0.23931566428755807,-0.9709418174260519,13244,1
65,81,2,-0.3546048870425354,-0.93501624268541494,13244,1
