practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
57,137,1,-0.7485107481711016,-0.6631226582407945,14684,4,1,England
58,90,1,-0.992708874098054,-0.12053668025532294,12183,5,7,England
58,95,1,-0.8854560256532102,0.4647231720437678,12183,5,7,England
58,102,1,-0.2393156642875589,0.9709418174260518,12183,5,7,England
58,104,1,1.2865142978712996e-15,1,12183,5,7,England
58,105,1,0.12053668025532378,0.9927088740980539,12183,5,7,England
58,108,1,0.46472317204376773,0.8854560256532104,12183,5,7,England
58,109,1,0.5680647467311546,0.8229838658936572,12183,5,7,England
58,112,2,0.8229838658936556,0.5680647467311569,12183,5,7,England
58,115,1,0.9709418174260521,0.23931566428755724,12183,5,7,England
58,117,1,1,5.510728592200698e-16,12183,5,7,England
58,120,1,0.9350162426854156,-0.35460488704253357,12183,5,7,England
58,124,1,0.6631226582407959,-0.7485107481711005,12183,5,7,England
58,132,2,-0.23931566428755782,-0.970941817426052,12183,5,7,England
58,138,1,-0.8229838658936556,-0.568064746731157,12183,5,7,England
59,87,1,-0.885456025653209,-0.4647231720437701,5953,4,17,England
59,89,2,-0.9709418174260522,-0.2393156642875571,5953,4,17,England
59,96,2,-0.8229838658936561,0.5680647467311561,5953,4,17,England
59,102,1,-0.2393156642875589,0.9709418174260518,5953,4,17,England
59,105,1,0.12053668025532378,0.9927088740980539,5953,4,17,England
59,108,1,0.46472317204376773,0.8854560256532104,5953,4,17,England
59,115,2,0.9709418174260521,0.23931566428755724,5953,4,17,England
59,121,1,0.8854560256532096,-0.46472317204376923,5953,4,17,England
59,128,1,0.23931566428755902,-0.9709418174260517,5953,4,17,England
59,130,1,6.123031769111886e-16,-1,5953,4,17,England
59,131,1,-0.12053668025532366,-0.992708874098054,5953,4,17,England
60,83,1,-0.5680647467311561,-0.8229838658936561,6961,4,5,England
60,84,1,-0.6631226582407951,-0.7485107481711012,6961,4,5,England
60,87,1,-0.885456025653209,-0.4647231720437701,6961,4,5,England
60,89,1,-0.9709418174260522,-0.2393156642875571,6961,4,5,England
60,93,1,-0.9709418174260523,0.23931566428755627,6961,4,5,England
60,95,1,-0.8854560256532102,0.4647231720437678,6961,4,5,England
60,100,1,-0.4647231720437686,0.8854560256532099,6961,4,5,England
60,107,1,0.3546048870425353,0.93501624268541494,6961,4,5,England
60,110,1,0.663122658240795,0.7485107481711013,6961,4,5,England
60,112,2,0.8229838658936556,0.5680647467311569,6961,4,5,England
60,119,1,0.9709418174260525,-0.23931566428755616,6961,4,5,England
60,120,1,0.9350162426854156,-0.35460488704253357,6961,4,5,England
60,124,2,0.6631226582407959,-0.7485107481711005,6961,4,5,England
60,129,1,0.12053668025532488,-0.9927088740980538,6961,4,5,England
61,114,1,0.9350162426854146,0.35460488704253623,7847,5,5,England
61,117,1,1,5.510728592200698e-16,7847,5,5,England
61,123,1,0.7485107481711013,-0.663122658240795,7847,5,5,England
61,125,1,0.5680647467311569,-0.8229838658936556,7847,5,5,England
61,130,1,6.123031769111886e-16,-1,7847,5,5,England
61,131,1,-0.12053668025532366,-0.992708874098054,7847,5,5,England
61,136,1,-0.663122658240795,-0.7485107481711013,7847,5,5,England
62,88,2,-0.935016242685414,-0.3546048870425378,16537,3,10,England
62,96,1,-0.8229838658936561,0.5680647467311561,16537,3,10,England
62,99,1,-0.5680647467311554,0.8229838658936567,16537,3,10,England
62,102,1,-0.2393156642875589,0.9709418174260518,16537,3,10,England
62,103,1,-0.12053668025532475,0.9927088740980538,16537,3,10,England
62,107,1,0.3546048870425353,0.93501624268541494,16537,3,10,England
62,113,2,0.8854560256532098,0.4647231720437687,16537,3,10,England
62,118,1,0.9927088740980541,-0.12053668025532197,16537,3,10,England
62,121,1,0.8854560256532096,-0.46472317204376923,16537,3,10,England
62,122,1,0.8229838658936562,-0.568064746731156,16537,3,10,England
62,129,1,0.12053668025532488,-0.9927088740980538,16537,3,10,England
63,86,1,-0.8229838658936557,-0.5680647467311568,10933,2,7,England
63,87,1,-0.885456025653209,-0.4647231720437701,10933,2,7,England
63,95,1,-0.8854560256532102,0.4647231720437678,10933,2,7,England
63,98,1,-0.6631226582407957,0.7485107481711006,10933,2,7,England
63,99,2,-0.5680647467311554,0.8229838658936567,10933,2,7,England
63,101,1,-0.3546048870425362,0.9350162426854146,10933,2,7,England
63,105,1,0.12053668025532378,0.9927088740980539,10933,2,7,England
63,106,2,0.23931566428755793,0.970941817426052,10933,2,7,England
63,111,1,0.7485107481711005,0.6631226582407957,10933,2,7,England
63,116,1,0.992708874098054,0.12053668025532305,10933,2,7,England
63,120,1,0.9350162426854156,-0.35460488704253357,10933,2,7,England
63,121,2,0.8854560256532096,-0.46472317204376923,10933,2,7,England
63,122,1,0.8229838658936562,-0.568064746731156,10933,2,7,England
63,124,2,0.6631226582407959,-0.7485107481711005,10933,2,7,England
63,132,2,-0.23931566428755782,-0.970941817426052,10933,2,7,England
63,133,1,-0.3546048870425352,-0.93501624268541494,10933,2,7,England
65,95,2,-0.8854560256532102,0.4647231720437678,13244,1,6,England
65,100,1,-0.4647231720437686,0.8854560256532099,13244,1,6,England
65,101,1,-0.3546048870425362,0.9350162426854146,13244,1,6,England
65,103,1,-0.12053668025532475,0.9927088740980538,13244,1,6,England
65,104,2,1.2865142978712996e-15,1,13244,1,6,England
65,111,2,0.7485107481711005,0.6631226582407957,13244,1,6,England
